name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Mansoura, Egypt",11/01/2024,19.6,10.4,14,19.6,10.4,14,9.4,76,0,0,0,rain,0,0,36,16.6,276.1,1018.3,46.3,22.3,63.3,5.5,3,10,2024-01-11T06:53:53,2024-01-11T17:10:46,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/01/2024,20,10.6,14.3,20,10.6,14.3,8.9,72.9,0,0,0,rain,0,0,37.1,18.7,240.1,1015.9,41.3,21.8,80.8,7,6,10,2024-01-12T06:53:50,2024-01-12T17:11:37,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",13/01/2024,20.7,8.7,13.9,20.7,7,13.6,6.2,63.3,0,0,0,,0,0,45.7,27.7,227.4,1012.1,26.1,21.2,147.9,12.8,6,10,2024-01-13T06:53:45,2024-01-13T17:12:28,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",14/01/2024,18.6,9.7,13.2,18.6,9,13.2,9.1,78.4,0,0,0,,0,0,28.8,14.8,270.6,1017,43,22.3,112.4,9.7,6,10,2024-01-14T06:53:39,2024-01-14T17:13:20,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",15/01/2024,19.9,8.1,13.1,19.9,7.4,12.8,7.6,73,0,0,0,,0,0,26.6,13,243.3,1022.3,15.1,22.3,123.8,10.6,6,10,2024-01-15T06:53:31,2024-01-15T17:14:12,0.14,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",16/01/2024,20,6.5,12.6,20,5.4,12.4,4.8,61.7,0,0,0,,0,0,30.6,14,220,1022.6,24.7,21.2,153.8,13.3,6,10,2024-01-16T06:53:21,2024-01-16T17:15:05,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",17/01/2024,22.9,7.3,14.1,22.9,6.4,14,6.2,62.4,0,0,0,,0,0,23,10.4,231.1,1020.5,32.7,21.2,153.7,13.2,6,10,2024-01-17T06:53:10,2024-01-17T17:15:57,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",18/01/2024,22.2,8,14.5,22.2,8,14.5,10.6,80.3,0,0,0,,0,0,15.8,8.3,271.9,1021.6,26,21.8,137.4,11.9,6,10,2024-01-18T06:52:56,2024-01-18T17:16:51,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",19/01/2024,23,9.9,15.8,23,9.9,15.8,10.8,75.4,0,0,0,,0,0,16.2,7.6,179.8,1021.1,20.7,21.8,155.5,13.4,6,10,2024-01-19T06:52:42,2024-01-19T17:17:44,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",20/01/2024,24.8,9.4,16.2,24.8,9.4,16.2,9,66.4,0,0,0,,0,0,23,10.8,172.2,1019.9,69.1,22.3,142.8,12.2,6,10,2024-01-20T06:52:25,2024-01-20T17:18:38,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",21/01/2024,26.5,12.2,17.4,26.5,12.2,17.4,5.6,48.9,0,0,0,,0,0,28.1,25.9,199.5,1015.3,45.7,21.8,157,13.5,6,10,2024-01-21T06:52:07,2024-01-21T17:19:32,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",22/01/2024,21.2,10,15.3,21.2,9.2,15.2,10.4,74.3,0,0,0,rain,0,0,41.4,18.7,260,1015,40.2,21.7,119.3,10.2,6,10,2024-01-22T06:51:47,2024-01-22T17:20:26,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",23/01/2024,20.2,11.3,15.3,20.2,11.3,15.3,10.6,75.3,0,0,0,rain,0,0,39.6,18.7,265.4,1019.1,58.9,21.2,76.4,6.5,5,10,2024-01-23T06:51:25,2024-01-23T17:21:20,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",24/01/2024,18.8,9.4,13.4,18.8,8.1,13.1,8.9,77.1,0,0,0,rain,0,0,37.8,17.6,259,1019.9,49,22.8,118,10.3,5,10,2024-01-24T06:51:02,2024-01-24T17:22:14,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",25/01/2024,17.9,7.8,12.8,17.9,6.8,12.5,9.5,81.7,0.3,100,12.5,rain,0,0,34.9,16.6,265.4,1019.3,46.2,21.4,103.8,9,5,10,2024-01-25T06:50:37,2024-01-25T17:23:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",26/01/2024,18.5,10.7,13.9,18.5,10.7,13.9,10.1,79.7,0.4,100,12.5,rain,0,0,48.2,20.5,256.9,1017.8,62.7,20.5,120.3,10.5,6,10,2024-01-26T06:50:11,2024-01-26T17:24:03,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"62325099999,remote"
"Mansoura, Egypt",27/01/2024,18.7,9.4,13.5,18.7,8.2,13.3,7,66.3,0,0,0,rain,0,0,41.4,19.1,293.1,1020.4,55.7,21.1,67.8,5.9,4,10,2024-01-27T06:49:43,2024-01-27T17:24:57,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",28/01/2024,17.7,9.2,12.5,17.7,8.7,12.4,8.5,77.8,0.2,100,8.33,rain,0,0,27.7,11.2,253.8,1021.3,83.8,21.7,94.2,8.2,6,10,2024-01-28T06:49:13,2024-01-28T17:25:51,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",29/01/2024,16.3,6.9,11.2,16.3,5.7,10.9,8.3,83.6,0.7,100,12.5,rain,0,0,36,18.7,264.2,1019.9,50.1,20.6,124.5,10.7,6,10,2024-01-29T06:48:42,2024-01-29T17:26:45,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",30/01/2024,15.7,6.9,10.5,15.7,4.4,9.6,6,75.3,0,0,0,rain,0,0,52.2,25.9,255.8,1020.5,32.9,21.7,106.4,9.2,5,10,2024-01-30T06:48:09,2024-01-30T17:27:39,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",31/01/2024,16.4,4.9,9.9,16.4,3.2,9.2,3.9,69.8,0.1,100,4.17,rain,0,0,41.8,17.6,235.8,1021.3,33.6,22.3,144.3,12.5,7,10,2024-01-31T06:47:35,2024-01-31T17:28:33,0.69,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",01/02/2024,17,3.1,9.9,17,1.9,9.4,4.6,72.1,0,0,0,rain,0,0,37.4,15.5,251.2,1020.6,27.9,21.9,131.6,11.3,6,10,2024-02-01T06:46:59,2024-02-01T17:29:27,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",02/02/2024,17.1,8.6,12.1,17.1,7,11.5,8.9,82.5,0.5,100,16.67,rain,0,0,33.8,14.8,257.2,1021.1,62.7,19.9,172,14.8,6,10,2024-02-02T06:46:22,2024-02-02T17:30:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",03/02/2024,18.7,7.3,11.8,18.7,6.2,11.5,5.7,70.8,0,0,0,,0,0,37.1,22.3,247.6,1022.8,26.8,21.8,167.3,14.5,7,10,2024-02-03T06:45:44,2024-02-03T17:31:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",04/02/2024,18.7,6.7,11.7,18.7,5.7,11.4,7.3,75.8,0.1,100,4.17,rain,0,0,27,13,266.5,1024,34.5,21.8,86.5,7.4,7,10,2024-02-04T06:45:03,2024-02-04T17:32:07,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",05/02/2024,18.4,7.2,12.8,18.4,5.8,12.4,9.2,81.2,0,0,0,rain,0,0,36.7,17.6,255.3,1024.5,47.1,21.2,128.6,11,6,10,2024-02-05T06:44:22,2024-02-05T17:33:00,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",06/02/2024,22,9.2,14.8,22,8.4,14.6,10.7,79,0,0,0,,0,0,26.6,11.2,282.8,1026.2,33.3,22.3,180.8,15.5,7,10,2024-02-06T06:43:39,2024-02-06T17:33:53,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",07/02/2024,22.4,8.4,14.4,22.4,8.4,14.4,10.5,79.9,0,0,0,,0,0,18,8.6,262.1,1024.7,24.4,21,184.6,15.9,7,10,2024-02-07T06:42:55,2024-02-07T17:34:45,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",08/02/2024,22.7,9.4,14.4,22.7,9.4,14.4,10.9,82.9,0,0,0,,0,0,22.7,11.2,39.8,1020.6,48.8,21,185,15.8,7,10,2024-02-08T06:42:09,2024-02-08T17:35:37,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",09/02/2024,22.4,7.6,14.1,22.4,7.6,14.1,9.4,78.1,0,0,0,,0,0,22,11.2,292.3,1018.1,20,20.9,190.3,16.5,7,10,2024-02-09T06:41:23,2024-02-09T17:36:29,0.98,Clear,Clearing in the afternoon.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/02/2024,22.1,7.6,14.2,22.1,7.6,14.2,9.6,77.5,0,0,0,,0,0,19.4,9.7,328.4,1019.9,14.2,21.7,186.3,16,7,10,2024-02-10T06:40:34,2024-02-10T17:37:20,0,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",11/02/2024,22.7,8.2,14.7,22.7,8.2,14.7,10.6,80.1,0,0,0,,0,0,28.8,14.8,77.9,1021,55.7,22.3,179.2,15.5,7,10,2024-02-11T06:39:45,2024-02-11T17:38:11,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",12/02/2024,24.5,11.4,16.4,24.5,11.4,16.4,8.6,65.4,0,0,0,,0,0,31,13.7,145.1,1015.4,95.3,22.9,150.5,12.9,7,10,2024-02-12T06:38:55,2024-02-12T17:39:02,0.08,Overcast,Cloudy skies throughout the day.,cloudy,"62325099999,remote"
"Mansoura, Egypt",13/02/2024,24.7,12.3,17,24.7,12.3,17,7.9,57.8,0.1,100,4.17,rain,0,0,41.4,22.3,249.4,1008.8,73.1,21.6,157.5,13.6,7,10,2024-02-13T06:38:03,2024-02-13T17:39:52,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",14/02/2024,19.8,10.4,14.1,19.8,10.4,14.1,9.4,76.2,0.2,100,8.33,rain,0,0,44.3,19.8,251.5,1010.4,56.3,21.8,133.9,11.5,7,10,2024-02-14T06:37:10,2024-02-14T17:40:42,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",15/02/2024,18.6,9,13,18.6,8,12.8,9.2,79.8,1,100,20.83,rain,0,0,47.5,20.2,233.3,1011.1,66.4,21.6,109.9,9.5,6,10,2024-02-15T06:36:16,2024-02-15T17:41:32,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"62325099999,remote"
"Mansoura, Egypt",16/02/2024,18.4,9.9,13.2,18.4,8.3,13.2,8.2,74.5,0,0,0,rain,0,0,47.5,24.1,244,1015.3,48.7,20.7,189.6,16.4,7,10,2024-02-16T06:35:21,2024-02-16T17:42:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",17/02/2024,19.3,10,13.6,19.3,9,13.6,9.8,79.6,0.2,100,4.17,rain,0,0,40,19.8,252.1,1020.9,53.6,21.4,192.3,16.6,7,10,2024-02-17T06:34:24,2024-02-17T17:43:10,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",18/02/2024,19.3,8.8,13.4,19.3,8.2,13.3,10.2,83.3,0.1,100,4.17,rain,0,0,31.3,14.4,270.3,1022.9,65.3,22.3,169.5,14.5,7,10,2024-02-18T06:33:27,2024-02-18T17:43:59,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",19/02/2024,21.3,9.2,14.5,21.3,8.2,14.3,8.8,72.5,0,0,0,rain,0,0,38.2,18.4,288.9,1020.7,33.4,21.8,120.4,10.4,7,10,2024-02-19T06:32:29,2024-02-19T17:44:47,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",20/02/2024,20.6,9,13.9,20.6,8.6,13.8,8.9,74.8,0,0,0,,0,0,25.6,11.9,306.6,1020.9,41.8,21.8,183,16,7,10,2024-02-20T06:31:29,2024-02-20T17:45:35,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",21/02/2024,21.4,8.5,14,21.4,8.5,14,8.6,73.7,0,0,0,,0,0,32,15.5,355.8,1021.2,35.5,21.8,199.5,17.2,8,10,2024-02-21T06:30:29,2024-02-21T17:46:22,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",22/02/2024,21.9,8.9,14.5,21.9,8.9,14.5,9.3,73.8,0,0,0,,0,0,33.1,16.2,19.3,1020.6,48.6,21.8,212,18.2,8,10,2024-02-22T06:29:28,2024-02-22T17:47:09,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",23/02/2024,20,11.1,14.9,20,11.1,14.9,11.1,79.4,0,0,0,,0,0,32.8,16.2,48.1,1019.9,97.2,21.8,147.6,12.7,6,10,2024-02-23T06:28:26,2024-02-23T17:47:56,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"62325099999,remote"
"Mansoura, Egypt",24/02/2024,22.1,11.7,16.3,22.1,11.7,16.3,12.2,79.1,0.7,100,12.5,rain,0,0,32.8,15.8,1.3,1020.3,55.9,21.4,213.4,18.3,8,10,2024-02-24T06:27:23,2024-02-24T17:48:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"62325099999,remote"
"Mansoura, Egypt",25/02/2024,23.2,9.5,15.1,23.2,9.5,15.1,10,74.7,0,0,0,,0,0,25.2,12.6,56.8,1020.1,15.3,22.3,219.7,18.9,8,10,2024-02-25T06:26:19,2024-02-25T17:49:28,0.53,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",26/02/2024,26.5,9.3,16.9,26.5,9.1,16.8,10,70.7,0,0,0,,0,0,40.7,16.2,177.8,1013.1,32.5,21.7,201.9,17.6,7,10,2024-02-26T06:25:15,2024-02-26T17:50:14,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",27/02/2024,21.2,10.1,15.6,21.2,10.1,15.6,11.2,77.2,0,0,0,,0,0,38.9,18.7,291.9,1015.7,31.2,21.2,161.9,14.1,7,10,2024-02-27T06:24:09,2024-02-27T17:50:59,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",28/02/2024,24.1,9.9,16,24.1,9.9,16,11,76.4,0,0,0,,0,0,34.6,17.6,54.4,1019.1,27.3,23.5,222.7,19.3,8,10,2024-02-28T06:23:03,2024-02-28T17:51:44,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",29/02/2024,27.2,11.4,17.3,26.1,11.4,17.3,9.1,65.4,0,0,0,,0,0,42.8,20.5,76.7,1017.6,17.4,21.8,227.8,19.8,8,10,2024-02-29T06:21:56,2024-02-29T17:52:28,0.66,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",01/03/2024,30.1,10.6,18.9,28.3,10.6,18.6,7,50.6,0,0,0,,0,0,23,12.2,97.2,1012.4,36.9,21.2,228.5,19.8,8,10,2024-03-01T06:20:49,2024-03-01T17:53:12,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",02/03/2024,24.6,12.3,17.3,24.6,12.3,17.3,9.9,65.7,0,0,0,,0,0,41,22.3,282.2,1013.8,21.2,22.1,232.8,20,8,10,2024-03-02T06:19:41,2024-03-02T17:53:56,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",03/03/2024,22,11.4,16.2,22,11.4,16.2,11,74.4,0,0,0,,0,0,31,15.1,287,1016.9,43.1,21.2,216,18.6,8,10,2024-03-03T06:18:32,2024-03-03T17:54:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",04/03/2024,23.6,9,15.5,23.6,9,15.5,10.2,73.9,0,0,0,,0,0,27,12.6,297.5,1016.9,17.5,21.8,232.2,20,8,10,2024-03-04T06:17:22,2024-03-04T17:55:22,0.8,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",05/03/2024,27,9.2,17.2,26.5,9.2,17.1,9,64.8,0,0,0,,0,0,18.7,8.3,155.6,1015.2,1.4,22.3,236.5,20.4,8,10,2024-03-05T06:16:13,2024-03-05T17:56:05,0.83,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",06/03/2024,23,11.2,16,23,11.2,16,10.5,73.7,0,0,0,,0,0,42.5,20.9,288.4,1016.5,33.5,22.3,235.2,20.2,8,10,2024-03-06T06:15:02,2024-03-06T17:56:48,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",07/03/2024,22.9,9.9,15.7,22.9,9.4,15.7,9.9,72.7,0,0,0,rain,0,0,30.6,16.6,288.6,1018.6,42.8,21.8,161.6,13.9,7,10,2024-03-07T06:13:51,2024-03-07T17:57:30,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",08/03/2024,23,7.9,14.8,23,7.9,14.8,7.9,67.9,0,0,0,,0,0,31.3,15.5,283.3,1018.2,20.8,22.3,240.5,21,8,10,2024-03-08T06:12:40,2024-03-08T17:58:12,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",09/03/2024,23.3,7.6,15,23.3,7.6,15,8.6,69.4,0,0,0,,0,0,37.4,13.3,352.3,1017,44.5,21.2,226.8,19.8,8,10,2024-03-09T06:11:28,2024-03-09T17:58:53,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",10/03/2024,23,9.9,15.3,23,9.9,15.3,8.8,69,0,0,0,,0,0,32,15.1,340.5,1017.3,20.5,22.9,246.4,21.1,8,10,2024-03-10T06:10:15,2024-03-10T17:59:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/03/2024,24.5,9.7,15.7,24.5,9.7,15.7,9.2,69,0,0,0,,0,0,34.9,15.1,64.2,1021.3,8.5,22.3,248.5,21.6,8,10,2024-03-11T06:09:03,2024-03-11T18:00:16,0.03,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",12/03/2024,26.8,10.1,17,26.5,10.1,17,11.1,72.9,0,0,0,,0,0,31.3,14.4,43.2,1017.8,11.8,22.9,250.1,21.7,9,10,2024-03-12T06:07:50,2024-03-12T18:00:57,0.07,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",13/03/2024,27.5,9.7,17.1,26.7,9.7,17.1,10.7,71.3,0,0,0,,0,0,38.5,19.4,302.2,1014.5,10.5,22.3,250,21.6,9,10,2024-03-13T06:06:36,2024-03-13T18:01:37,0.1,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",14/03/2024,24.3,11.2,16.7,24.3,11.2,16.7,10.1,69.6,0,0,0,,0,0,33.5,13,299.4,1016.7,62,22.3,236.6,20.5,8,10,2024-03-14T06:05:23,2024-03-14T18:02:18,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",15/03/2024,24.4,9.1,16.1,24.4,9.1,16.1,8.3,64.7,0,0,0,,0,0,29.9,14,298.8,1017.8,24.7,22.9,251.7,21.8,9,10,2024-03-15T06:04:09,2024-03-15T18:02:58,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",16/03/2024,23.5,10.4,15.6,23.5,10.4,15.6,9.4,70.2,0.1,100,4.17,rain,0,0,27.4,11.2,38.4,1018,72.9,22.9,190.2,16.5,7,10,2024-03-16T06:02:55,2024-03-16T18:03:38,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",17/03/2024,22.3,12.2,16.6,22.3,12.2,16.6,10.8,70.9,0.1,100,4.17,rain,0,0,53.3,26.3,30.2,1012.8,80.6,24.1,218.6,18.7,8,10,2024-03-17T06:01:40,2024-03-17T18:04:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Mansoura, Egypt",18/03/2024,21.9,11.9,16,21.9,11.9,16,9.8,69.1,2.5,100,16.67,rain,0,0,36.7,16.9,298.5,1011.3,70.9,23.5,144.3,12.4,8,10,2024-03-18T06:00:26,2024-03-18T18:04:57,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",19/03/2024,23,11.8,16.1,23,11.8,16.1,8.9,67.1,0,0,0,rain,0,0,44.3,21.2,264.7,1014.2,51.3,22.9,260.5,22.5,9,10,2024-03-19T05:59:11,2024-03-19T18:05:37,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",20/03/2024,26.2,10.4,17.9,26.2,10.4,17.9,6.5,53,0,0,0,,0,0,45.7,21.6,224.8,1016.4,10.3,24.1,261.3,22.7,9,10,2024-03-20T05:57:56,2024-03-20T18:06:16,0.34,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",21/03/2024,24.9,11.9,16.5,24.9,11.9,16.5,8.9,62.9,1.5,100,12.5,rain,0,0,38.2,17.3,297.5,1015.2,41,22.9,249.2,21.5,8,10,2024-03-21T05:56:41,2024-03-21T18:06:56,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
